loan_id,installment_id,installment_number,installment_duedate,repaid_date,capital_due,capital_paid,interests_paid
loan_4777817,8z782yy67x2z63y5017x2h5x15806zh6,1,2022-01-17,2022-01-15,137.24,137.24,0
loan_4777817,8z782yy67x2z63y5017x2h5x15806zh9,4,2022-02-28,2022-02-22,137.24,137.24,0
loan_4777817,8z782yy67x2z63y5017x2h5x15806zh7,2,2022-01-31,2022-01-21,137.24,137.24,0
loan_1766452,8z782h267xx90197017xxz9636g87yi1,3,2022-03-31,NA,0,0,0
loan_1766452,8z782h267xx90197017xxz9636z57yxi,1,2022-02-28,2022-02-22,127.75,127.75,0
loan_1766452,8z782h267xx90197017xxz9636z57yi0,2,2022-03-15,2022-03-06,382.52,382.52,0
loan_1766452,8z782h267xx90197017xxz9636g87yi2,4,2022-04-18,NA,0,0,0
loan_7783073,8z780x447x2ixz4i017x32z8383y1510,6,2022-03-31,2022-03-31,502.96999999999997,502.96999999999997,0
loan_7783073,8z780x447x2ixz4i017x32z83838150i,5,2022-03-15,2022-03-15,503.7,503.7,0
loan_7783073,8z780x447x2ixz4i017x32z83838150g,1,2022-01-17,2022-01-14,503.7,503.7,0
loan_7783073,8z780x447x2ixz4i017x32z83838150y,2,2022-01-31,2022-01-30,503.7,503.7,0
loan_7783073,8z780x447x2ixz4i017x32z83838150h,3,2022-02-15,2022-02-15,503.7,503.7,0
loan_7783073,8z780x447x2ixz4i017x32z83838150x,4,2022-02-28,2022-02-25,503.7,503.7,0
loan_1031489,8z782y877h1xzggy017h208g18261007,4,2022-01-17,2022-01-14,462.82,462.82,0
loan_1031489,8z782y877h1xzggy017h208g18141005,2,2021-12-15,2021-12-15,462.82,462.82,0
loan_1031489,8z782y877h1xzggy017h208g18261008,5,2022-01-31,2022-01-28,462.82,462.82,0
loan_1031489,8z782y877h1xzggy017h208g1826100z,7,2022-02-28,2022-02-28,462.82,462.82,0
loan_1031489,8z782y877h1xzggy017h208g1828100g,8,2022-03-15,2022-03-15,462.3528,462.3528,0
loan_1031489,8z782y877h1xzggy017h208g18141004,1,2021-11-30,2021-11-30,462.82,462.82,0
loan_1031489,8z782y877h1xzggy017h208g18261009,6,2022-02-15,2022-02-15,462.82,462.82,0
loan_1031489,8z782y877h1xzggy017h208g18261006,3,2021-12-31,2021-12-30,462.82,462.82,0
loan_1995169,8z78284y7x2ih211017x30x9h8zh3ihh,1,2022-01-17,2022-01-14,2792.25,2792.25,0
loan_1995169,8z78284y7x2ih211017x30x9h8y03ihx,2,2022-01-31,2022-01-31,2791.593,2791.593,0
loan_6347167,8z7826577i92i91z017i93xgghxg7zh7,2,2022-04-18,2022-04-12,447.49,447.49,0
loan_6347167,8z7826577i92i91z017i93xggx097zhg,6,2022-06-15,NA,445.3,0,0
loan_6347167,8z7826577i92i91z017i93xgghxg7zh9,4,2022-05-16,NA,447.49,0,0
loan_6347167,8z7826577i92i91z017i93xgghxg7zh6,1,2022-03-31,2022-03-28,447.49,447.49,0
loan_6347167,8z7826577i92i91z017i93xggx097zhz,5,2022-05-31,NA,447.49,0,0
loan_6347167,8z7826577i92i91z017i93xgghxg7zh8,3,2022-05-02,NA,447.49,0,0
loan_9902690,8z7829037y5zg914017y5y4y547g0571,1,2021-10-15,2021-10-11,97.09,97.09,0
loan_9902690,8z7829037y5zg914017y5y4y547g0574,4,2021-11-30,2021-11-19,95.70299999999999,95.70299999999999,0
loan_9902690,8z7829037y5zg914017y5y4y547g0573,3,2021-11-16,2021-11-08,97.09,97.09,0
loan_9902690,8z7829037y5zg914017y5y4y547g0572,2,2021-11-01,2021-10-24,97.09,97.09,0
loan_3897941,8z7828x97iixx737017iii4804891158,2,2022-05-02,2022-05-02,547.5,547.5,0
loan_3897941,8z7828x97iixx737017iii480489115z,4,2022-05-31,NA,547.5,0,0
loan_3897941,8z7828x97iixx737017iii4804891159,3,2022-05-16,NA,547.5,0,0
loan_3897941,8z7828x97iixx737017iii48046g1157,1,2022-04-18,2022-04-11,547.5,547.5,0
loan_3897941,8z7828x97iixx737017iii480489115y,6,2022-06-30,NA,546.77,0,0
loan_3897941,8z7828x97iixx737017iii480489115g,5,2022-06-15,NA,547.5,0,0
loan_0802839,8z7829457i5z48i4017i5zyh74442131,4,2022-05-02,2022-05-02,115.34,115.34,0
loan_0802839,8z7829457i5z48i4017i5zyh74442130,3,2022-04-18,2022-04-13,169.35999999999999,169.35999999999999,0
loan_0802839,8z7829457i5z48i4017i5zyh742i212x,1,2022-03-15,2022-03-15,142.35,142.35,0
loan_0802839,8z7829457i5z48i4017i5zyh7444212i,2,2022-03-31,2022-03-31,142.35,142.35,0
loan_5824612,8z782xyy7h04xy7y017h08h79hh95064,3,2021-12-31,NA,128.48,0,0
loan_5824612,8z782xyy7h04xy7y017h08h79hy55062,1,2021-11-30,NA,128.48,0,0
loan_5824612,8z782xyy7h04xy7y017h08h79hh95063,2,2021-12-15,NA,128.48,0,0
loan_5824612,8z782xyy7h04xy7y017h08h79hh95065,4,2022-01-17,NA,127.02,0,0
loan_2796495,8z782i7x7i8hh30z017i8i82hzx1611z,5,2022-05-31,NA,228.7528,0,0
loan_2796495,8z782i7x7i8hh30z017i8i82hzx16119,4,2022-05-16,NA,220.91989999999998,0,0
loan_2796495,8z782i7x7i8hh30z017i8i82hzx4611y,7,2022-06-30,NA,240.8562,0,0
loan_2796495,8z782i7x7i8hh30z017i8i82hzx4611h,8,2022-07-15,NA,264.45709999999997,0,0
loan_2796495,8z782i7x7i8hh30z017i8i82hzx16116,1,2022-03-31,2022-03-31,203.65540000000001,203.65540000000001,69.02
loan_2796495,8z782i7x7i8hh30z017i8i82hzx16118,3,2022-05-02,2022-04-30,212.5614,212.5614,50.13
loan_2796495,8z782i7x7i8hh30z017i8i82hzx16117,2,2022-04-18,2022-04-15,203.74300000000002,203.74300000000002,57.42
loan_2796495,8z782i7x7i8hh30z017i8i82hzx4611g,6,2022-06-15,NA,234.7242,0,0
loan_8019660,8z782z267i26yi47017i2839zhx10009,2,2022-03-31,2022-03-31,246.01,246.01,0
loan_8019660,8z782z267i26yi47017i2839zhx1000z,3,2022-04-18,2022-04-13,246.01,246.01,0
loan_8019660,8z782z267i26yi47017i2839zhx1000g,4,2022-05-02,2022-04-30,245.93699999999998,245.93699999999998,0
loan_8019660,8z782z267i26yi47017i2839zhx10008,1,2022-03-15,2022-03-14,246.01,246.01,0
loan_6677590,8z782z4x7xx07248017xx1zz3y054i28,2,2022-03-15,2022-03-14,182.5,182.5,0
loan_6677590,8z782z4x7xx07248017xx1zz3y1g4i29,3,2022-03-31,2022-04-04,182.5,182.5,58
loan_6677590,8z782z4x7xx07248017xx1zz3y1g4i2y,6,2022-05-16,NA,181.76999999999998,0,0
loan_6677590,8z782z4x7xx07248017xx1zz3y1g4i2z,4,2022-04-18,2022-04-04,182.5,182.5,0
loan_6677590,8z782z4x7xx07248017xx1zz3y054i27,1,2022-02-28,2022-02-28,182.5,182.5,0
loan_6677590,8z782z4x7xx07248017xx1zz3y1g4i2g,5,2022-05-02,NA,182.5,0,0
loan_9535846,8z782zy87i36373h017i376h1yy93g14,2,2022-03-31,2022-03-31,312.0166,312.0166,91.58
loan_9535846,8z782zy87i36373h017i376h1yx23g17,5,2022-05-16,NA,339.4865,0,0
loan_9535846,8z782zy87i36373h017i376h1yy93g13,1,2022-03-15,2022-03-15,299.0007,299.0007,109.41
loan_9535846,8z782zy87i36373h017i376h1yy93g16,4,2022-05-02,2022-04-30,339.2675,339.2675,62.72
loan_9535846,8z782zy87i36373h017i376h1yx23g19,7,2022-06-15,NA,359.963,0,0
loan_9535846,8z782zy87i36373h017i376h1yy93g15,3,2022-04-18,2022-04-15,335.2525,335.2525,74.69
loan_9535846,8z782zy87i36373h017i376h1yx23g18,6,2022-05-31,NA,350.8088,0,0
loan_9535846,8z782zy87i36373h017i376h1yx23g1z,8,2022-06-30,NA,364.47439999999995,0,0
loan_3251428,8z7820h17xz0xxz5017xz23z93g10yhg,3,2022-03-15,2022-03-08,796.43,796.43,0
loan_3251428,8z7820h17xz0xxz5017xz23z93g10yh9,1,2022-02-15,2022-02-15,796.43,796.43,0
loan_3251428,8z7820h17xz0xxz5017xz23z93y60yhy,4,2022-03-31,2022-03-30,796.43,796.43,0
loan_3251428,8z7820h17xz0xxz5017xz23z93y60yhh,5,2022-04-18,2022-04-14,796.43,796.43,0
loan_3251428,8z7820h17xz0xxz5017xz23z93g10yhz,2,2022-02-28,2022-02-25,796.43,796.43,0
loan_3251428,8z7820h17xz0xxz5017xz23z93y60yhx,6,2022-05-02,2022-05-01,795.0795,795.0795,0
loan_5097217,8z782896805g8iy401806h34g0053g3y,4,2022-06-30,NA,626.705,0,0
loan_5097217,8z782896805g8iy401806h34g0053g3z,2,2022-05-31,NA,595.2274,0,0
loan_5097217,8z782896805g8iy401806h34g0053g3g,3,2022-06-15,NA,610.7618,0,0
loan_5097217,8z782896805g8iy401806h34g0083g40,8,2022-08-31,NA,740.6653,0,0
loan_5097217,8z782896805g8iy401806h34g0053g3h,5,2022-07-15,NA,643.0643,0,0
loan_5097217,8z782896805g8iy401806h34zix93g39,1,2022-05-16,NA,545.5363,0,0
loan_5097217,8z782896805g8iy401806h34g0053g3x,6,2022-08-01,NA,652.6346,0,0
loan_5097217,8z782896805g8iy401806h34g0083g3i,7,2022-08-15,NA,679.3453,0,0
loan_0981095,8z7829g27i45zx46017i48329h1x3732,6,2022-05-31,NA,189.79999999999998,0,0
loan_0981095,8z7829g27i45zx46017i48329h1x372x,2,2022-03-31,2022-04-04,189.79999999999998,189.79999999999998,58
loan_0981095,8z7829g27i45zx46017i48329h1x3731,5,2022-05-16,NA,189.79999999999998,0,0
loan_0981095,8z7829g27i45zx46017i48329h08372h,1,2022-03-15,2022-03-14,190.53,190.53,0
loan_0981095,8z7829g27i45zx46017i48329h1x3730,4,2022-05-02,2022-04-28,189.79999999999998,189.79999999999998,0
loan_0981095,8z7829g27i45zx46017i48329h1x372i,3,2022-04-18,2022-04-04,189.79999999999998,189.79999999999998,0
loan_6665247,8z7800367h5y78h9017h5xyyi44i7478,7,2022-03-15,NA,283.24,0,0
loan_6665247,8z7800367h5y78h9017h5xyyi4527479,8,2022-03-31,NA,279.59,0,0
loan_6665247,8z7800367h5y78h9017h5xyyi4357473,2,2021-12-31,NA,283.24,0,0
loan_6665247,8z7800367h5y78h9017h5xyyi44i7476,5,2022-02-15,NA,283.24,0,0
loan_6665247,8z7800367h5y78h9017h5xyyi4357472,1,2021-12-15,2021-12-15,283.24,283.24,0
loan_6665247,8z7800367h5y78h9017h5xyyi44i7474,3,2022-01-17,NA,283.24,0,0
loan_6665247,8z7800367h5y78h9017h5xyyi44i7475,4,2022-01-31,NA,283.24,0,0
loan_6665247,8z7800367h5y78h9017h5xyyi44i7477,6,2022-02-28,NA,283.24,0,0
loan_5662314,8z78043h7h04xy76017h079i140065yx,1,2021-11-30,2021-11-10,1000.246,1000.246,0
loan_6402831,8z7805iz7iz263g6017iz43778y913g8,7,2022-06-30,NA,913.6096,0,0
loan_6402831,8z7805iz7iz263g6017iz43778y713g5,4,2022-05-16,NA,853.2312999999999,0,0
loan_6402831,8z7805iz7iz263g6017iz43778y713g4,3,2022-05-02,NA,788.2759,775.8658999999999,238.17
loan_6402831,8z7805iz7iz263g6017iz43778y713g2,1,2022-03-31,2022-03-27,818.8774999999999,818.8774999999999,130.84
loan_6402831,8z7805iz7iz263g6017iz43778y713g3,2,2022-04-18,2022-04-13,783.4068000000001,783.4068000000001,244.84
loan_6402831,8z7805iz7iz263g6017iz43778y713g6,5,2022-05-31,NA,867.7218,0,0
loan_6402831,8z7805iz7iz263g6017iz43778y913g7,6,2022-06-15,NA,890.3737,0,0
loan_6402831,8z7805iz7iz263g6017iz43778y913g9,8,2022-07-15,NA,945.7733999999999,0,0
loan_6079005,8z7804xi7h23h2xz017h250010xy704g,5,2022-01-31,2022-01-28,569.4,569.4,0
loan_6079005,8z7804xi7h23h2xz017h250010h07047,1,2021-11-30,2021-11-27,569.4,569.4,0
loan_6079005,8z7804xi7h23h2xz017h250010xy704z,4,2022-01-17,2022-01-14,569.4,569.4,0
loan_6079005,8z7804xi7h23h2xz017h250010h07048,2,2021-12-15,2021-12-14,569.4,569.4,0
loan_6079005,8z7804xi7h23h2xz017h250010xy7049,3,2021-12-31,2021-12-29,569.4,569.4,0
loan_6079005,8z7804xi7h23h2xz017h250010xy704y,6,2022-02-15,2022-02-11,568.9255,568.9255,0
loan_7832272,8z780421803783xy0180408x33ix7yi0,1,2022-05-02,2022-04-29,122.64,122.64,0
loan_7832272,8z780421803783xy0180408x341h7yi3,4,2022-06-15,NA,121.17999999999999,0,0
loan_7832272,8z780421803783xy0180408x341h7yi1,2,2022-05-16,NA,122.64,0,0
loan_7832272,8z780421803783xy0180408x341h7yi2,3,2022-05-31,NA,122.64,0,0
loan_8708311,8z7804xi7h23h2xz017h24y67ih253hg,4,2022-01-17,2022-01-13,444.57,444.57,0
loan_8708311,8z7804xi7h23h2xz017h24y67ih253h9,2,2021-12-15,2021-12-14,444.57,444.57,0
loan_8708311,8z7804xi7h23h2xz017h24y67ig853h8,1,2021-11-30,2021-11-29,444.57,444.57,0
loan_8708311,8z7804xi7h23h2xz017h24y67ih253hz,3,2021-12-31,2021-12-29,444.57,444.57,0
loan_8708311,8z7804xi7h23h2xz017h24y67ih253hh,6,2022-02-15,2022-02-11,441.65,441.65,0
loan_8708311,8z7804xi7h23h2xz017h24y67ih253hy,5,2022-01-31,2022-01-28,444.57,444.57,0
loan_9526119,8z7806697iixx5z2017iii57gx8g1678,4,2022-05-31,NA,162.79,0,0
loan_9526119,8z7806697iixx5z2017iii57gx8g1679,5,2022-06-15,NA,162.79,0,0
loan_9526119,8z7806697iixx5z2017iii57gx8g1677,3,2022-05-16,NA,162.79,0,0
loan_9526119,8z7806697iixx5z2017iii57gx771675,1,2022-04-18,NA,162.79,0,0
loan_9526119,8z7806697iixx5z2017iii57gx8g167z,6,2022-06-30,NA,162.352,0,0
loan_9526119,8z7806697iixx5z2017iii57gx8g1676,2,2022-05-02,NA,162.79,0,0
loan_1046439,8z7804257i989h74017i99x3775x188i,7,2022-06-30,NA,485.1653,0,0
loan_1046439,8z7804257i989h74017i99x3775y188g,3,2022-05-02,2022-05-01,443.24139999999994,443.24139999999994,94.91
loan_1046439,8z7804257i989h74017i99x3775y188h,5,2022-05-31,NA,460.7979,0,0
loan_1046439,8z7804257i989h74017i99x377481889,1,2022-03-31,2022-03-26,422.8306,422.8306,78.29
loan_1046439,8z7804257i989h74017i99x3775x1890,8,2022-07-15,NA,532.7248,0,0
loan_1046439,8z7804257i989h74017i99x3775y188y,4,2022-05-16,NA,449.0741,0,0
loan_1046439,8z7804257i989h74017i99x3775y188x,6,2022-06-15,NA,472.821,0,0
loan_1046439,8z7804257i989h74017i99x3775y188z,2,2022-04-18,2022-04-17,382.6149,382.6149,169.17
loan_8236494,8z78049h7h145xhh017h17806z720zih,1,2021-11-30,2021-11-23,594.22,594.22,0
loan_8236494,8z78049h7h145xhh017h17806z720zix,2,2021-12-15,2021-12-04,593.5484,593.5484,0
loan_7999329,8z780513806g04h6018076870x9i4y37,2,2022-05-31,NA,401.5,0,0
loan_7999329,8z780513806g04h6018076870xg54y39,4,2022-06-30,NA,400.03999999999996,0,0
loan_7999329,8z780513806g04h6018076870xg54y38,3,2022-06-15,NA,401.5,0,0
loan_7999329,8z780513806g04h6018076870x9i4y36,1,2022-05-16,NA,401.5,0,0
loan_7759881,8z78060i7i6xhx55017i715gh5y0143y,6,2022-06-15,NA,568.816,0,0
loan_7759881,8z78060i7i6xhx55017i715gh5zy143z,4,2022-05-16,NA,569.4,0,0
loan_7759881,8z78060i7i6xhx55017i715gh5zy1439,3,2022-05-02,NA,569.4,0,0
loan_7759881,8z78060i7i6xhx55017i715gh5zy1437,1,2022-03-31,2022-03-30,569.4,569.4,0
loan_7759881,8z78060i7i6xhx55017i715gh5zy1438,2,2022-04-18,2022-04-15,569.4,569.4,0
loan_7759881,8z78060i7i6xhx55017i715gh5y0143g,5,2022-05-31,NA,569.4,0,0
loan_3661616,8z7806657i26y2hi017i27y9zgh35z46,2,2022-03-31,NA,0,0,0
loan_3661616,8z7806657i26y2hi017i27y9zgh35z47,3,2022-04-18,NA,0,0,0
loan_3661616,8z7806657i26y2hi017i27y9zgi35z4z,6,2022-05-31,NA,0,0,0
loan_3661616,8z7806657i26y2hi017i27y9zgi35z49,5,2022-05-16,NA,0,0,0
loan_3661616,8z7806657i26y2hi017i27y9zgh35z45,1,2022-03-15,2022-02-27,4379.4525,4379.4525,0
loan_3661616,8z7806657i26y2hi017i27y9zgi35z48,4,2022-05-02,NA,0,0,0
loan_3753618,8z78042z7xyz1897017xyzxggii247gz,6,2022-05-02,NA,334.194,0,0
loan_3753618,8z78042z7xyz1897017xyzxggih447g7,3,2022-03-15,NA,307.9724,0,1
loan_3753618,8z78042z7xyz1897017xyzxggii247g9,5,2022-04-18,NA,317.3383,0,0
loan_3753618,8z78042z7xyz1897017xyzxggii247gg,7,2022-05-16,NA,342.3408,0,0
loan_3753618,8z78042z7xyz1897017xyzxggih447g6,2,2022-02-28,2022-03-02,307.73879999999997,307.73879999999997,127.44
loan_3753618,8z78042z7xyz1897017xyzxggii247gy,8,2022-05-31,NA,318.2654,0,0
loan_3753618,8z78042z7xyz1897017xyzxggih447g5,1,2022-02-15,2022-02-15,313.973,313.973,60.9
loan_3753618,8z78042z7xyz1897017xyzxggii247g8,4,2022-03-31,NA,313.1773,0,0
loan_1194126,8z7804607y7xyizy017y80x57y3x2188,2,2021-11-16,2021-11-15,144.54,144.54,0
loan_1194126,8z7804607y7xyizy017y80x57y5z218g,5,2021-12-31,2022-01-01,144.54,144.54,0
loan_1194126,8z7804607y7xyizy017y80x57y3x2189,3,2021-11-30,2021-11-25,144.54,144.54,0
loan_1194126,8z7804607y7xyizy017y80x57y3x218z,4,2021-12-15,2021-12-15,144.54,144.54,0
loan_1194126,8z7804607y7xyizy017y80x57y5z218y,6,2022-01-17,2022-01-17,142.35,142.35,0
loan_1194126,8z7804607y7xyizy017y80x57y3x2187,1,2021-11-01,2021-11-01,144.54,144.54,0
loan_5259308,8z780ii77hh80xi9017hhy1g4zx61zzg,4,2022-02-15,2022-02-16,138.043,138.043,0
loan_5259308,8z780ii77hh80xi9017hhy1g4zx61zz9,2,2022-01-17,2022-01-14,138.7,138.7,0
loan_5259308,8z780ii77hh80xi9017hhy1g4zx61zz8,1,2021-12-31,2021-12-28,138.7,138.7,0
loan_5259308,8z780ii77hh80xi9017hhy1g4zx61zzz,3,2022-01-31,2022-01-28,138.7,138.7,0
loan_4997670,8z780i027h28i823017h2g1z32y60yg5,2,2021-12-15,2021-12-15,136.51,136.51,0
loan_4997670,8z780i027h28i823017h2g1z32x10yg8,5,2022-01-31,2022-01-31,136.51,136.51,0
loan_4997670,8z780i027h28i823017h2g1z32x10yg6,3,2021-12-31,2021-12-31,136.51,136.51,0
loan_4997670,8z780i027h28i823017h2g1z32y60yg4,1,2021-11-30,2021-11-30,136.51,136.51,0
loan_4997670,8z780i027h28i823017h2g1z32x10yg7,4,2022-01-17,2022-01-14,136.51,136.51,0
loan_4997670,8z780i027h28i823017h2g1z32x10yg9,6,2022-02-15,2022-02-15,132.8819,132.8819,0
loan_0490140,8z780i777x254y92017x26hihg241459,1,2022-01-17,2022-01-04,294.92,294.92,0
loan_0490140,8z780i777x254y92017x26hihg41145y,4,2022-02-28,2022-02-24,292.14599999999996,292.14599999999996,0
loan_0490140,8z780i777x254y92017x26hihg24145z,2,2022-01-31,2022-02-15,294.19,294.19,58
loan_0490140,8z780i777x254y92017x26hihg24145g,3,2022-02-15,2022-02-15,294.19,294.19,0
loan_9874200,8z78054x800x593901800i7hh0644692,3,2022-05-31,NA,527.79,0,0
loan_9874200,8z78054x800x593901800i7hh0644693,4,2022-06-15,NA,526.33,0,0
loan_9874200,8z78054x800x593901800i7hh0454690,1,2022-05-02,2022-04-11,527.79,527.79,0
loan_9874200,8z78054x800x593901800i7hh0644691,2,2022-05-16,NA,527.79,0,0
loan_8162641,8z7805547yh69324017yh8h3145y66zy,6,2022-01-31,NA,136.51,0,0
loan_8162641,8z7805547yh69324017yh8h3145y66zg,5,2022-01-17,NA,136.51,0.73,8
loan_8162641,8z7805547yh69324017yh8h3145y66zz,4,2021-12-31,2022-03-15,136.51,136.51,58
loan_8162641,8z7805547yh69324017yh8h3145y66z9,3,2021-12-15,2022-03-15,137.24,137.24,58
loan_8162641,8z7805547yh69324017yh8h3145i66zx,8,2022-02-28,NA,135.04999999999998,0,0
loan_8162641,8z7805547yh69324017yh8h3145i66zh,7,2022-02-15,NA,136.51,0,0
loan_8162641,8z7805547yh69324017yh8h3144266z7,1,2021-11-16,2021-11-16,138.7,138.7,0
loan_8162641,8z7805547yh69324017yh8h3145y66z8,2,2021-11-30,2021-11-30,137.24,137.24,0
loan_8490665,8z780x437yizz006017yiy7g6155345x,3,2021-12-15,2021-12-15,148.19,148.19,0
loan_8490665,8z780x437yizz006017yiy7g6155345i,4,2021-12-31,2021-12-31,145.927,145.927,0
loan_8490665,8z780x437yizz006017yiy7g613g345y,1,2021-11-16,2021-11-16,148.19,148.19,0
loan_8490665,8z780x437yizz006017yiy7g6155345h,2,2021-11-30,2021-11-30,148.19,148.19,0
loan_5133800,8z780i247i5z3i13017i5yy5514g7i17,6,2022-05-31,NA,245.6523,0,0
loan_5133800,8z780i247i5z3i13017i5yy5514g7i18,7,2022-06-15,NA,252.069,0,0
loan_5133800,8z780i247i5z3i13017i5yy5512g7i15,4,2022-05-02,2022-05-02,235.3374,235.3374,40.62
loan_5133800,8z780i247i5z3i13017i5yy5514g7i19,8,2022-06-30,NA,243.163,0,0
loan_5133800,8z780i247i5z3i13017i5yy5512g7i13,2,2022-03-31,2022-03-30,210.5977,210.5977,74.51
loan_5133800,8z780i247i5z3i13017i5yy5512g7i12,1,2022-03-15,2022-03-11,245.25079999999997,245.25079999999997,27.04
loan_5133800,8z780i247i5z3i13017i5yy5514g7i16,5,2022-05-16,NA,241.0679,0,0
loan_5133800,8z780i247i5z3i13017i5yy5512g7i14,3,2022-04-18,2022-04-18,217.56189999999998,217.56189999999998,64.98
loan_8551118,8z780i337h6gx216017h6hhzz9iz5zxi,4,2022-01-31,2022-01-31,124.83,124.83,0
loan_8551118,8z780i337h6gx216017h6hhzz9iz5zi2,7,2022-03-15,NA,124.83,0,0
loan_8551118,8z780i337h6gx216017h6hhzz9iz5zi0,5,2022-02-15,2022-02-15,124.83,124.83,0
loan_8551118,8z780i337h6gx216017h6hhzz9hh5zxx,3,2022-01-17,2022-01-15,124.83,124.83,0
loan_8551118,8z780i337h6gx216017h6hhzz9hh5zxy,1,2021-12-15,2021-12-15,124.83,124.83,0
loan_8551118,8z780i337h6gx216017h6hhzz9iz5zi3,8,2022-03-31,NA,119.0192,0,0
loan_8551118,8z780i337h6gx216017h6hhzz9iz5zi1,6,2022-02-28,NA,124.83,0,0
loan_8551118,8z780i337h6gx216017h6hhzz9hh5zxh,2,2021-12-31,2021-12-31,124.83,124.83,0
loan_3717596,8z780h0x7h57524i017h5987h8yh299x,4,2022-01-31,2022-01-31,124.83,124.83,0
loan_3717596,8z780h0x7h57524i017h5987h8yh299h,3,2022-01-17,2022-01-14,124.83,124.83,0
loan_3717596,8z780h0x7h57524i017h5987h8yh29z0,6,2022-02-28,2022-02-28,120.815,120.815,0
loan_3717596,8z780h0x7h57524i017h5987h8yh299y,2,2021-12-31,2021-12-31,124.83,124.83,0
loan_3717596,8z780h0x7h57524i017h5987h8g0299g,1,2021-12-15,2021-12-13,124.83,124.83,0
loan_3717596,8z780h0x7h57524i017h5987h8yh299i,5,2022-02-15,2022-02-15,124.83,124.83,0
loan_1330470,8z780i337h6gx216017h6xi75ghg0278,1,2021-12-15,NA,348.21,0,0
loan_8593806,8z78043h7h04xy76017h0z4xgy9z12iy,1,2021-11-30,2021-11-27,1482.8125,1482.8125,0
loan_9942916,8z78043i7yiiy638017h028901934z33,1,2021-11-30,2021-11-08,1280.7193,1280.7193,0
loan_6927513,8z7804y17h8xyyy5017h9011431x1i55,3,2022-01-17,NA,127.75,0,0
loan_6927513,8z7804y17h8xyyy5017h9011431x1i56,4,2022-01-31,NA,127.75,0,0
loan_6927513,8z7804y17h8xyyy5017h9011431x1i57,5,2022-02-15,NA,127.75,0,0
loan_6927513,8z7804y17h8xyyy5017h901143211i58,6,2022-02-28,NA,127.75,0,0
loan_6927513,8z7804y17h8xyyy5017h9011431x1i53,1,2021-12-15,2021-12-15,127.75,127.75,0
loan_6927513,8z7804y17h8xyyy5017h9011431x1i54,2,2021-12-31,2022-01-03,127.75,127.75,0
loan_5913011,8z780ihy7izyg760017izx5h17x0683i,3,2022-05-02,2022-04-30,129.21,129.21,0
loan_5913011,8z780ihy7izyg760017izx5h17x16842,6,2022-06-15,NA,129.94,0,0
loan_5913011,8z780ihy7izyg760017izx5h17x06841,5,2022-05-31,NA,129.21,0,0
loan_5913011,8z780ihy7izyg760017izx5h17x06840,4,2022-05-16,NA,129.21,0,0
loan_5913011,8z780ihy7izyg760017izx5h17x0683x,2,2022-04-18,2022-04-15,129.21,129.21,0
loan_5913011,8z780ihy7izyg760017izx5h17x0683h,1,2022-03-31,2022-03-21,129.94,129.94,0
loan_8180447,8z7820g17h198158017h1yhg2hxz7314,4,2022-01-17,NA,259.5004,0,0
loan_8180447,8z7820g17h198158017h1yhg2hh97312,2,2021-12-15,2021-12-15,261.34,261.34,0
loan_8180447,8z7820g17h198158017h1yhg2hh97311,1,2021-11-30,2021-11-29,261.34,261.34,0
loan_8180447,8z7820g17h198158017h1yhg2hxz7313,3,2021-12-31,2021-12-31,261.34,261.34,0
loan_5472058,8z7820yg7izyg835017izxx8gg5g1001,3,2022-05-02,NA,439.3651,0,0
loan_5472058,8z7820yg7izyg835017izxx8gg5g1005,7,2022-06-30,NA,481.9825,0,0
loan_5472058,8z7820yg7izyg835017izxx8gg5g1002,4,2022-05-16,NA,450.0669,0,0
loan_5472058,8z7820yg7izyg835017izxx8gg5g1003,5,2022-05-31,NA,457.77570000000003,0,0
loan_5472058,8z7820yg7izyg835017izxx8gg401000,2,2022-04-18,2022-04-23,407.39110000000005,407.39110000000005,193.93
loan_5472058,8z7820yg7izyg835017izxx8gg5g1004,6,2022-06-15,NA,469.7258,0,0
loan_5472058,8z7820yg7izyg835017izxx8gg400iii,1,2022-03-31,2022-04-01,443.767,443.767,86.1
loan_5472058,8z7820yg7izyg835017izxx8gg5h1006,8,2022-07-15,NA,461.96590000000003,0,0
loan_9483700,8z780x4g7yg24x23017yg4g0x05z3xih,1,2021-11-16,2021-10-26,321.93,321.93,0
loan_9483700,8z780x4g7yg24x23017yg4g0x05z3i00,4,2021-12-31,NA,31.025,0,0
loan_9483700,8z780x4g7yg24x23017yg4g0x05z3xii,3,2021-12-15,2021-12-01,397.12,397.12,0
loan_9483700,8z780x4g7yg24x23017yg4g0x05z3i01,5,2022-01-17,NA,0,0,0
loan_9483700,8z780x4g7yg24x23017yg4g0x05h3i03,7,2022-02-15,NA,0,0,0
loan_9483700,8z780x4g7yg24x23017yg4g0x05h3i04,8,2022-02-28,NA,0,0,0
loan_9483700,8z780x4g7yg24x23017yg4g0x05z3xix,2,2021-11-30,2021-11-24,107.31,107.31,0
loan_9483700,8z780x4g7yg24x23017yg4g0x05h3i02,6,2022-01-31,NA,0,0,0
loan_6233130,8z780ig07xihz450017xii0495ix1068,5,2022-05-02,2022-04-30,125.9031,125.9031,17.8
loan_6233130,8z780ig07xihz450017xii0495hx1064,1,2022-02-28,2022-02-27,112.1426,112.1426,27.12
